id,面積(μm)^2,円相当径(μm),周囲長(μm),最大長(μm),対角幅(μm),外接矩形_長辺(μm),外接矩形_短辺(μm),アスペクト比,円形度,四角度,凸度,角度(°),モード基準角(°),近似境界距離(μm),第一近傍重心距離(μm),第二近傍重心距離(μm),第三近傍重心距離(μm),平均画素値Gray,最小画素値Gray,最大画素値Gray,画素値標準偏差Gray,画素値標準偏差Gray_内部,累積10％画素値Gray,累積50％画素値Gray,累積90％画素値Gray,平均画素値Blue,最小画素値Blue,最大画素値Blue,画素値標準偏差Blue,累積10％画素値Blue,累積50％画素値Blue,累積90％画素値Blue,平均画素値Green,最小画素値Green,最大画素値Green,画素値標準偏差Green,累積10％画素値Green,累積50％画素値Green,累積90％画素値Green,平均画素値Red,最小画素値Red,最大画素値Red,画素値標準偏差Red,累積10％画素値Red,累積50％画素値Red,累積90％画素値Red,平均画素値Hue,最小画素値Hue,最大画素値Hue,画素値標準偏差Hue,累積10％画素値Hue,累積50％画素値Hue,累積90％画素値Hue,平均画素値Saturation,最小画素値Saturation,最大画素値Saturation,画素値標準偏差Saturation,累積10％画素値Saturation,累積50％画素値Saturation,累積90％画素値Saturation,平均画素値Value,最小画素値Value,最大画素値Value,画素値標準偏差Value,累積10％画素値Value,累積50％画素値Value,累積90％画素値Value,平均画素値L*,最小画素値L*,最大画素値L*,画素値標準偏差L*,累積10％画素値L*,累積50％画素値L*,累積90％画素値L*,平均画素値a*,最小画素値a*,最大画素値a*,画素値標準偏差a*,累積10％画素値a*,累積50％画素値a*,累積90％画素値a*,平均画素値b*,最小画素値b*,最大画素値b*,画素値標準偏差b*,累積10％画素値b*,累積50％画素値b*,累積90％画素値b*
276,203.15030735999997,16.082879246448837,75.77051030445098,22.14648508093327,17.120508030704702,19.895210089111327,14.667272495269774,1.3564355673849773,0.44465883254392274,0.6961768756813914,1.2233468286099864,67.69379494509236,-16.306205054907636,0.0,14.377564044023591,25.869231518543412,31.87515794094203,132.98604060913704,0.0,224.0,35.05924728746806,28.849951068307163,94,135,173,132.98604060913704,0.0,224.0,35.05924728746806,94,135,173,132.98604060913704,0.0,224.0,35.05924728746806,94,135,173,132.98604060913704,0.0,224.0,35.05924728746806,94,135,173,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,132.98604060913704,0.0,224.0,35.05924728746806,94,135,173,140.98350253807106,0.0,228.0,35.637108958785475,102,144,180,127.99999999999999,128.0,128.0,1.3486991523486091e-06,128,128,128,127.99999999999999,128.0,128.0,1.3486991523486091e-06,128,128,128
277,197.53008967999997,15.858849941141981,56.71944153041839,21.1069907850456,12.91098390174482,20.911754370117187,12.343743566131591,1.6941176927471384,0.7715769281725221,0.7652368951263545,1.0367800138792505,-26.56505117707799,69.43494882292201,1.1984108889470573,12.60995784291129,27.824795687300202,29.25139094402179,147.99739583333331,4.0,234.0,37.93508014645969,29.375894419006933,106,152,193,147.99739583333331,4.0,234.0,37.93508014645969,106,152,193,147.99739583333331,4.0,234.0,37.93508014645969,106,152,193,147.99739583333331,4.0,234.0,37.93508014645969,106,152,193,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,147.99739583333331,4.0,234.0,37.93508014645969,106,152,193,155.54947916666666,2.0,237.0,38.28783735485809,114,160,199,128.0,128.0,128.0,0.0,128,128,128,128.0,128.0,128.0,0.0,128,128,128
278,137.90095087999998,13.250695978589096,48.82823061232566,17.717497543389133,11.651769126787787,17.343017619323728,10.479350341796874,1.654970685553963,0.7268338595941681,0.7587666527950441,1.0765407554671966,-25.769327624338718,70.23067237566129,1.1984108889470573,12.60995784291129,17.90987557745726,24.447130154682778,136.63970588235293,5.0,235.0,33.21186951052421,27.85737353036723,97,137,176,136.63970588235293,5.0,235.0,33.21186951052421,97,137,176,136.63970588235293,5.0,235.0,33.21186951052421,97,137,176,136.63970588235293,5.0,235.0,33.21186951052421,97,137,176,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,136.63970588235293,5.0,235.0,33.21186951052421,97,137,176,144.6433823529412,3.0,237.0,33.409029693037695,105,146,183,128.0,128.0,128.0,0.0,128,128,128,128.0,128.0,128.0,0.0,128,128,128
279,1019.8638911999998,36.03513613854288,134.81664741559027,44.582933505995314,38.19373793182578,40.50985885009765,34.88999523925781,1.1610737855451594,0.7051232479519859,0.7215735004290116,1.0811827956989248,30.837831944687245,-53.162168055312755,1.1898869145129005,24.447130154682778,27.824795687300202,30.337186994182566,118.16927490871153,3.0,211.0,29.096493453589808,28.21822788306393,82,118,156,118.16927490871153,3.0,211.0,29.096493453589808,82,118,156,118.16927490871153,3.0,211.0,29.096493453589808,82,118,156,118.16927490871153,3.0,211.0,29.096493453589808,82,118,156,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,118.16927490871153,3.0,211.0,29.096493453589808,82,118,156,126.26708398539384,2.0,216.0,29.72570880051476,89,127,164,128.0,128.0,128.0,0.0,128,128,128,128.0,128.0,128.0,0.0,128,128,128
280,59.492060319999986,8.703312231397517,30.951408526468274,10.112395664727522,8.973734490683134,10.045770057678222,8.380724893951415,1.1986755542982341,0.7803834285216563,0.7066334498019621,1.0506912442396314,33.690067525979785,-50.309932474020215,0.721921062127663,8.178893460609448,14.744709874392237,21.847362938350248,81.64609053497944,15.0,184.0,35.3741648412231,35.48332896166552,40,78,129,81.64609053497944,15.0,184.0,35.3741648412231,40,78,129,81.64609053497944,15.0,184.0,35.3741648412231,40,78,129,81.64609053497944,15.0,184.0,35.3741648412231,40,78,129,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,81.64609053497944,15.0,184.0,35.3741648412231,40,78,129,87.22633744855968,11.0,191.0,38.09683089767179,41,85,138,128.0,128.0,128.0,0.0,128,128,128,128.0,128.0,128.0,0.0,128,128,128
281,726.5159439999999,30.414286606484737,107.58944760284423,34.624967669010175,29.54959509278435,32.34240472259521,30.199230810546872,1.0709678311177333,0.7887069327106814,0.7438356016896344,1.0430188679245282,21.974507991471967,-62.02549200852803,0.0473463533777867,18.288561758651223,21.97872979769304,25.8639320753825,126.60883856829803,0.0,211.0,33.6271616302728,29.771549603736194,87,127,168,126.60883856829803,0.0,211.0,33.6271616302728,87,127,168,126.60883856829803,0.0,211.0,33.6271616302728,87,127,168,126.60883856829803,0.0,211.0,33.6271616302728,87,127,168,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,126.60883856829803,0.0,211.0,33.6271616302728,87,127,168,134.63623082542003,0.0,216.0,34.33270639249192,94,136,176,128.0,128.0,128.0,0.0,128,128,128,128.0,128.0,128.0,0.0,128,128,128
282,336.11643295999994,20.6871151705596,73.2423459496975,23.660695516404413,20.520613006636736,22.514799999999997,19.373199999999997,1.1621621621621623,0.7873632083967709,0.7705845380263986,1.0403752039151712,18.00416160591338,-65.99583839408662,0.5596675092455694,15.220467509245568,17.81009833549495,18.965598633315004,131.01709401709402,0.0,228.0,36.09290033361582,30.860128028033827,85,134,176,131.01709401709402,0.0,228.0,36.09290033361582,85,134,176,131.01709401709402,0.0,228.0,36.09290033361582,85,134,176,131.01709401709402,0.0,228.0,36.09290033361582,85,134,176,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,131.01709401709402,0.0,228.0,36.09290033361582,85,134,176,138.8857808857809,0.0,231.0,36.78698430544705,92,143,183,128.0,128.0,128.0,0.0,128,128,128,128.0,128.0,128.0,0.0,128,128,128
283,375.04672127999993,21.852329776409714,79.95931055412292,26.74976010359719,21.522795485652914,25.586208230590817,19.36062452392578,1.3215590333344613,0.7371521823539166,0.7571119146122682,1.0804093567251463,66.94869908352699,-17.05130091647301,1.6499046075339123,17.8024,18.644865922821758,18.965598633315004,140.98048780487804,0.0,235.0,32.44317953006289,27.613140315102477,102,142,181,140.98048780487804,0.0,235.0,32.44317953006289,102,142,181,140.98048780487804,0.0,235.0,32.44317953006289,102,142,181,140.98048780487804,0.0,235.0,32.44317953006289,102,142,181,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,140.98048780487804,0.0,235.0,32.44317953006289,102,142,181,148.9547038327526,0.0,237.0,32.706402273117156,110,151,188,128.0,128.0,128.0,0.0,128,128,128,128.0,128.0,128.0,0.0,128,128,128
284,183.82224167999996,15.298684496022533,52.889983924150464,18.0774748325091,13.83108812688616,17.8024,13.089999999999998,1.36,0.8257737094818842,0.7888235294117647,1.0320656226696494,88.21008939175394,4.2100893917539395,0.6825170516381718,11.93991705163817,13.131821192812518,18.644865922821758,135.0405027932961,44.0,227.0,28.648657319805483,26.871069619746727,98,136,173,135.0405027932961,44.0,227.0,28.648657319805483,98,136,173,135.0405027932961,44.0,227.0,28.648657319805483,98,136,173,135.0405027932961,44.0,227.0,28.648657319805483,98,136,173,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,135.0405027932961,44.0,227.0,28.648657319805483,98,136,173,143.29189944134077,46.0,230.0,28.570846790675603,106,145,180,128.0,128.0,128.0,0.0,128,128,128,128.0,128.0,128.0,0.0,128,128,128
285,146.39981663999998,13.652913091645493,48.82823073716163,16.88559262803648,12.534305296965544,15.573190137481689,12.829014929199218,1.21390381283575,0.7716287853651608,0.732773299339598,1.0580524344569289,-84.0938588862295,11.906141113770502,0.17231372821291124,13.131821192812518,14.243459916747756,19.903688281321127,128.84347826086957,0.0,249.0,31.64086276632408,26.23935055444958,88,131,167,128.84347826086957,0.0,249.0,31.64086276632408,88,131,167,128.84347826086957,0.0,249.0,31.64086276632408,88,131,167,128.84347826086957,0.0,249.0,31.64086276632408,88,131,167,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,128.84347826086957,0.0,249.0,31.64086276632408,88,131,167,136.96521739130435,0.0,250.0,32.09500311501375,95,140,175,128.0,128.0,128.0,0.0,128,128,128,128.0,128.0,128.0,0.0,128,128,128
286,236.32329951999995,17.34635899234062,60.78119502949714,21.204183889034727,16.265160568540054,17.993718611145017,17.32728429260254,1.038461556195912,0.8038554054324055,0.7579754088166708,1.033062645011601,-59.30027744918559,36.699722550814414,0.0,14.243459916747756,20.845593817399394,21.313800288076266,150.76477024070022,1.0,236.0,33.01435974293688,28.159945367079885,113,152,191,150.76477024070022,1.0,236.0,33.01435974293688,113,152,191,150.76477024070022,1.0,236.0,33.01435974293688,113,152,191,150.76477024070022,1.0,236.0,33.01435974293688,113,152,191,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,150.76477024070022,1.0,236.0,33.01435974293688,113,152,191,158.54157549234134,1.0,238.0,32.690159389813225,122,160,197,128.0,128.0,128.0,0.0,128,128,128,128.0,128.0,128.0,0.0,128,128,128
287,432.20844743999993,23.458578108001284,82.5400991991043,27.227199999999996,24.73003076923077,23.6770827835083,22.327961502075194,1.0604229491038721,0.7972107418611262,0.8175531262336899,1.039327624484618,9.462322208025617,-74.53767779197439,1.2654566642181457,18.016710039294075,19.401482058853134,20.845593817399394,114.84456587735276,5.0,216.0,31.76624367656847,29.80984303518463,75,113,157,114.84456587735276,5.0,216.0,31.76624367656847,75,113,157,114.84456587735276,5.0,216.0,31.76624367656847,75,113,157,114.84456587735276,5.0,216.0,31.76624367656847,75,113,157,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,114.84456587735276,5.0,216.0,31.76624367656847,75,113,157,122.71341833636916,3.0,220.0,32.577465787613825,82,122,165,128.0,128.0,128.0,0.0,128,128,128,128.0,128.0,128.0,0.0,128,128,128
288,862.2236391999999,33.133325124938835,123.4026969947338,43.26913310710072,34.19585757490447,38.431066342163085,28.453169100952145,1.350677887788501,0.711509145520704,0.7885093466677788,1.080127186009539,-0.7161599454704085,-84.71615994547041,0.11279296899439473,18.51205553146381,20.527524144913336,21.365189875121633,139.2353122116272,19.0,233.0,29.855527171081945,28.77125216266488,100,140,177,139.2353122116272,19.0,233.0,29.855527171081945,100,140,177,139.2353122116272,19.0,233.0,29.855527171081945,100,140,177,139.2353122116272,19.0,233.0,29.855527171081945,100,140,177,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,139.2353122116272,19.0,233.0,29.855527171081945,100,140,177,147.38080590587512,15.0,236.0,29.72783631049586,108,149,184,128.0,128.0,128.0,0.0,128,128,128,128.0,128.0,128.0,0.0,128,128,128
289,844.9517507199998,32.79978631652821,122.3246697511196,42.973495116874076,28.912690004405178,42.708170312499995,27.14035211639404,1.5736041348815908,0.709600103695503,0.728962968046166,1.0405580791693705,48.12213046211571,-35.87786953788429,0.20688343792711095,20.224791329455044,21.262286496047405,21.544088128300995,115.2139037433155,0.0,228.0,34.50234226428835,33.34356025689536,74,115,157,115.2139037433155,0.0,228.0,34.50234226428835,74,115,157,115.2139037433155,0.0,228.0,34.50234226428835,74,115,157,115.2139037433155,0.0,228.0,34.50234226428835,74,115,157,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,115.2139037433155,0.0,228.0,34.50234226428835,74,115,157,122.9638251022334,0.0,231.0,35.74019723800853,80,124,165,128.0,128.0,128.0,0.0,128,128,128,128.0,128.0,128.0,0.0,128,128,128
290,52.08982239999999,8.143882474465816,27.989479692125318,8.777135396016174,8.620958609610192,8.663957731628416,7.961474280929565,1.0882353476141395,0.8355512441237339,0.7551670902140952,1.05,-45.0,51.0,0.0,13.420921083144776,24.963148240556517,26.200935629095383,115.89719626168224,15.0,204.0,37.23201681686342,26.908449612679398,70,121,159,115.89719626168224,15.0,204.0,37.23201681686342,70,121,159,115.89719626168224,15.0,204.0,37.23201681686342,70,121,159,115.89719626168224,15.0,204.0,37.23201681686342,70,121,159,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,115.89719626168224,15.0,204.0,37.23201681686342,70,121,159,123.41121495327101,11.0,209.0,38.92130888651844,76,130,167,127.99999999999999,128.0,128.0,1.3486991523486091e-06,128,128,128,127.99999999999999,128.0,128.0,1.3486991523486091e-06,128,128,128
291,477.9926597599999,24.6698025225086,100.85068576455116,34.57742764521386,21.92308815386754,33.78904187011718,21.317171659851073,1.5850621465771524,0.5905727175186704,0.6636143490798586,1.1258961858330945,57.80426606528675,-26.195733934713253,0.0,13.420921083144776,25.47947568691318,31.135494384383875,121.19504132231404,0.0,211.0,28.673357109316722,27.501607032550574,86,120,157,121.19504132231404,0.0,211.0,28.673357109316722,86,120,157,121.19504132231404,0.0,211.0,28.673357109316722,86,120,157,121.19504132231404,0.0,211.0,28.673357109316722,86,120,157,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,121.19504132231404,0.0,211.0,28.673357109316722,86,120,157,129.36584022038565,0.0,216.0,29.20318373991915,93,129,165,127.99999999999999,128.0,128.0,1.3486991523486091e-06,128,128,128,127.99999999999999,128.0,128.0,1.3486991523486091e-06,128,128,128
292,773.9450980799999,31.3913603453146,115.53328356018065,40.157082049372065,31.568573171760693,33.63123322753906,29.7243727645874,1.1314362625544168,0.7286278797822804,0.7742026652512695,1.0575628763726532,55.14554443389634,-28.85445556610366,0.11060319262372431,21.82225101862775,24.76467483170332,25.47947568691318,126.65741692360398,27.0,229.0,27.88680084124326,27.297333203080466,91,127,161,126.65741692360398,27.0,229.0,27.88680084124326,91,127,161,126.65741692360398,27.0,229.0,27.88680084124326,91,127,161,126.65741692360398,27.0,229.0,27.88680084124326,91,127,161,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,126.65741692360398,27.0,229.0,27.88680084124326,91,127,161,134.92840013703324,25.0,232.0,28.18263757191615,99,136,169,128.0,128.0,128.0,0.0,128,128,128,128.0,128.0,128.0,0.0,128,128,128
293,57.298804639999986,8.541375997677576,31.13107969212532,11.205529335109517,7.657927253033362,9.4248,8.3776,1.125,0.7429627832727254,0.7256944444444444,1.0526315789473686,53.13010235415598,-30.86989764584402,0.0,14.818897562234511,15.924672304320739,16.240042965460404,131.36016949152543,15.0,240.0,53.84064629247694,30.597230199280673,42,144,192,131.36016949152543,15.0,240.0,53.84064629247694,42,144,192,131.36016949152543,15.0,240.0,53.84064629247694,42,144,192,131.36016949152543,15.0,240.0,53.84064629247694,42,144,192,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,131.36016949152543,15.0,240.0,53.84064629247694,42,144,192,137.78389830508473,11.0,242.0,55.726252022401766,43,153,198,128.0,128.0,128.0,0.0,128,128,128,128.0,128.0,128.0,0.0,128,128,128
294,235.22667167999995,17.30606542110051,59.120559509086604,20.116055104319035,15.700335691175834,17.8024,17.278799999999997,1.0303030303030305,0.8457058925670686,0.7647058823529412,1.0308857808857808,-51.84277341263093,44.15722658736905,3.0009515949316956,15.924672304320739,18.878666478329446,19.401482058853134,132.40418502202644,0.0,211.0,33.113419164156035,26.935822581362647,92,135,172,132.40418502202644,0.0,211.0,33.113419164156035,92,135,172,132.40418502202644,0.0,211.0,33.113419164156035,92,135,172,132.40418502202644,0.0,211.0,33.113419164156035,92,135,172,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,132.40418502202644,0.0,211.0,33.113419164156035,92,135,172,140.44383259911896,0.0,216.0,33.66962014923835,100,144,180,128.0,128.0,128.0,0.0,128,128,128,128.0,128.0,128.0,0.0,128,128,128
295,360.2422454399999,21.416691447989773,97.04302557940483,32.14921055329353,18.394123916035582,32.14756673583984,18.379317941284178,1.7491164165362745,0.4807019105640454,0.6097013319756269,1.2374429223744292,-37.62623363866979,58.37376636133021,0.30338356956505663,13.863045443191766,16.172375825462378,24.25573821098834,124.22740315638451,9.0,225.0,31.919340071308188,28.54303538201093,83,125,163,124.22740315638451,9.0,225.0,31.919340071308188,83,125,163,124.22740315638451,9.0,225.0,31.919340071308188,83,125,163,124.22740315638451,9.0,225.0,31.919340071308188,83,125,163,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,124.22740315638451,9.0,225.0,31.919340071308188,83,125,163,132.26398852223818,7.0,228.0,32.604306211262916,90,134,171,128.0,128.0,128.0,0.0,128,128,128,128.0,128.0,128.0,0.0,128,128,128
296,168.46945191999998,14.645885711161451,54.98438404898643,19.758530082979348,14.152879694268918,17.278799999999997,13.089999999999998,1.3199999999999998,0.7002486792269179,0.744848484848485,1.0846216436126932,-67.24902365721236,28.750976342787624,0.7215068958008306,14.30108709714055,24.88064339361022,25.398648130953738,120.42447129909365,29.0,213.0,30.427213023775156,29.53412539502522,82,120,157,120.42447129909365,29.0,213.0,30.427213023775156,82,120,157,120.42447129909365,29.0,213.0,30.427213023775156,82,120,157,120.42447129909365,29.0,213.0,30.427213023775156,82,120,157,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,120.42447129909365,29.0,213.0,30.427213023775156,82,120,157,128.47885196374622,27.0,218.0,31.008799158756766,89,129,165,128.0,128.0,128.0,0.0,128,128,128,128.0,128.0,128.0,0.0,128,128,128
297,187.11212519999995,15.434978364224444,74.77593509402274,22.714827728160298,16.704209126341045,21.84422312469482,14.069160402679442,1.5526316069674375,0.4205213888374077,0.6088315454415428,1.3216117216117216,-42.95459151111278,53.04540848888722,0.038597915028329766,14.30108709714055,15.292347330609516,32.29809952303695,142.23324396782843,63.0,225.0,28.864373049969828,26.538067191065057,103,144,178,142.23324396782843,63.0,225.0,28.864373049969828,103,144,178,142.23324396782843,63.0,225.0,28.864373049969828,103,144,178,142.23324396782843,63.0,225.0,28.864373049969828,103,144,178,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,142.23324396782843,63.0,225.0,28.864373049969828,103,144,178,150.3887399463807,68.0,228.0,28.465567964442098,111,153,185,128.0,128.0,128.0,0.0,128,128,128,128.0,128.0,128.0,0.0,128,128,128
298,1912.7931099199996,49.350216093215806,191.30379336528776,70.92026218338451,43.66702723337574,58.01487360839843,49.74199600524902,1.1663157546447556,0.6567963025871768,0.6628350113041395,1.0862118388992403,0.4774537773095774,-83.52254622269042,0.0,26.600735210892196,29.25139094402179,31.87515794094203,129.03279607568325,0.0,230.0,31.72465704860964,28.78019627771293,90,130,167,129.03279607568325,0.0,230.0,31.72465704860964,90,130,167,129.03279607568325,0.0,230.0,31.72465704860964,90,130,167,129.03279607568325,0.0,230.0,31.72465704860964,90,130,167,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,129.03279607568325,0.0,230.0,31.72465704860964,90,130,167,137.12782060266292,0.0,233.0,32.33636597526673,98,139,175,128.0,128.0,128.0,0.0,128,128,128,128.0,128.0,128.0,0.0,128,128,128
299,188.48290999999998,15.49141357393697,56.719441717672346,19.93809399115171,13.32414694994897,19.829995779418944,13.02506432418823,1.5224489711420155,0.7362375220209384,0.7297422304352785,1.0683636363636364,30.141385552075338,-53.858614447924666,2.8928535827799724,13.743876652531483,14.744709874392237,28.66441014777733,123.8517006802721,5.0,219.0,38.16364397692497,31.82842241404751,76,125,173,123.8517006802721,5.0,219.0,38.16364397692497,76,125,173,123.8517006802721,5.0,219.0,38.16364397692497,76,125,173,123.8517006802721,5.0,219.0,38.16364397692497,76,125,173,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,123.8517006802721,5.0,219.0,38.16364397692497,76,125,173,131.52244897959181,3.0,223.0,39.18474261579945,82,134,180,127.99999999999999,128.0,128.0,1.3486991523486091e-06,128,128,128,127.99999999999999,128.0,128.0,1.3486991523486091e-06,128,128,128
300,30.294344079999995,6.210632565566052,21.14546871161461,7.044317551047794,6.032426632112752,6.283199999999999,6.283199999999999,1.0,0.8514061549400517,0.7673611111111113,1.0407239819004526,52.125016348901795,-31.874983651098205,0.721921062127663,8.178893460609448,13.743876652531483,18.288561758651223,146.10852713178295,72.0,219.0,31.96224524476456,28.838474237932257,106,141,194,146.10852713178295,72.0,219.0,31.96224524476456,106,141,194,146.10852713178295,72.0,219.0,31.96224524476456,106,141,194,146.10852713178295,72.0,219.0,31.96224524476456,106,141,194,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,146.10852713178295,72.0,219.0,31.96224524476456,106,141,194,154.10077519379846,78.0,223.0,31.21638532209278,114,150,200,128.0,128.0,128.0,0.0,128,128,128,128.0,128.0,128.0,0.0,128,128,128
301,159.14811527999998,14.23494551603786,48.955277612590784,16.129939709744733,13.886365377093199,15.68878924255371,13.34717907180786,1.1754385820515318,0.8344730752692774,0.7600157349018627,1.0361757105943152,68.96248897457819,-15.037511025421807,0.0,10.366751097619735,16.763379253599197,18.965598633315004,123.7890499194847,18.0,217.0,34.206048130805435,29.153956505671882,81,124,168,123.7890499194847,18.0,217.0,34.206048130805435,81,124,168,123.7890499194847,18.0,217.0,34.206048130805435,81,124,168,123.7890499194847,18.0,217.0,34.206048130805435,81,124,168,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,123.7890499194847,18.0,217.0,34.206048130805435,81,124,168,131.71175523349436,14.0,221.0,34.83537090836469,88,133,176,128.0,128.0,128.0,0.0,128,128,128,128.0,128.0,128.0,0.0,128,128,128
302,176.55708223999997,14.993313810196405,70.02632386384009,19.03773886573718,16.877632337854745,16.327970371246337,15.880629168701171,1.0281689848552615,0.45245183208857903,0.6809029800112077,1.1878881987577639,70.3461759419467,-13.653824058053303,0.0,10.366751097619735,14.557586684612254,14.744709874392237,115.92603129445236,42.0,217.0,29.737020756168352,27.243411260442457,79,114,155,115.92603129445236,42.0,217.0,29.737020756168352,79,114,155,115.92603129445236,42.0,217.0,29.737020756168352,79,114,155,115.92603129445236,42.0,217.0,29.737020756168352,79,114,155,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,115.92603129445236,42.0,217.0,29.737020756168352,79,114,155,123.96017069701281,43.0,221.0,30.238663859453172,86,123,163,128.0,128.0,128.0,0.0,128,128,128,128.0,128.0,128.0,0.0,128,128,128
303,85.81112847999998,10.452661008522458,35.93331527495384,12.212345648563996,10.86539576085473,10.472,9.4248,1.1111111111111112,0.8351392622566247,0.8694444444444442,1.0271565495207668,-87.13759477388825,8.862405226111747,0.16858654737694145,11.93991705163817,14.883508446599544,17.8024,113.77101449275362,35.0,198.0,29.101865578175993,22.925893405060844,78,113,152,113.77101449275362,35.0,198.0,29.101865578175993,78,113,152,113.77101449275362,35.0,198.0,29.101865578175993,78,113,152,113.77101449275362,35.0,198.0,29.101865578175993,78,113,152,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,113.77101449275362,35.0,198.0,29.101865578175993,78,113,152,121.75072463768116,35.0,204.0,29.95293710980423,85,122,160,128.0,128.0,128.0,0.0,128,128,128,128.0,128.0,128.0,0.0,128,128,128
304,531.45326696,26.01282982822448,108.50960097708702,33.25169198221347,25.270626314278278,32.87468931121826,24.570612702941894,1.3379678280176588,0.5672031214714024,0.6579417378469938,1.1382512251741037,25.74070835623284,-58.259291643767156,0.3522733672088876,19.903688281321127,20.634092150613267,22.654399773995337,140.0009861932939,0.0,222.0,32.10983368293526,30.639916346296527,98,142,179,140.0009861932939,0.0,222.0,32.10983368293526,98,142,179,140.0009861932939,0.0,222.0,32.10983368293526,98,142,179,140.0009861932939,0.0,222.0,32.10983368293526,98,142,179,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,140.0009861932939,0.0,222.0,32.10983368293526,98,142,179,148.01775147928996,0.0,226.0,32.137059789387635,106,151,186,128.0,128.0,128.0,0.0,128,128,128,128.0,128.0,128.0,0.0,128,128,128
305,198.35256055999997,15.891831987045048,60.04071275849342,21.37160488498699,12.661328944467083,21.308652853393554,12.410534803771972,1.7169810318663423,0.6914423830577942,0.7500519080121503,1.0476848652384243,-64.72227776444704,31.27772223555297,0.13691415471187263,11.495375362292437,15.620489569792618,19.903688281321127,132.90064516129033,39.0,226.0,34.0880709373371,31.376484874983465,92,130,182,132.90064516129033,39.0,226.0,34.0880709373371,92,130,182,132.90064516129033,39.0,226.0,34.0880709373371,92,130,182,132.90064516129033,39.0,226.0,34.0880709373371,92,130,182,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,132.90064516129033,39.0,226.0,34.0880709373371,92,130,182,140.93548387096774,40.0,229.0,33.868984273721715,100,139,189,128.0,128.0,128.0,0.0,128,128,128,128.0,128.0,128.0,0.0,128,128,128
306,79.23136143999999,10.043928642150576,36.62117288122177,11.870833055855853,9.838472532674304,10.98699930114746,10.306387611389159,1.0660378510319353,0.7424077272110312,0.6996994779364036,1.0847750865051902,-26.56505117707799,69.43494882292201,0.2681436393311625,11.495375362292437,12.445829920097735,15.847011559281453,129.0875,55.0,214.0,27.39500125479102,24.9042282304126,96,128,164,129.0875,55.0,214.0,27.39500125479102,96,128,164,129.0875,55.0,214.0,27.39500125479102,96,128,164,129.0875,55.0,214.0,27.39500125479102,96,128,164,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,129.0875,55.0,214.0,27.39500125479102,96,128,164,137.40625,59.0,219.0,27.34119988108604,104,137,172,128.0,128.0,128.0,0.0,128,128,128,128.0,128.0,128.0,0.0,128,128,128
